Unique_SMILES	Mol_ID
CC1=CC=CN2C=C(CSC3=NC=4C=C(Cl)C=CC4C(=O)N3CC5=CC=CO5)N=C12	Z20285603
CC=1C=C(NC(=O)C=2C=CC(Cl)=CC2Cl)N(N1)C=3C=CC=CC3	Z57969954
CCC1=NSC(=N1)N(C)C[C@@H]2C[C@H](F)CN2CC=3C=NC=NC3	Z1758969290
CN1C=CN=C1C(NC(=O)NC=2C=CC(Cl)=C(Cl)C2)C=3C=CC(F)=CC3	Z197417136
COC=1C=C(C=C(C1)C(NC(=O)NC=2C=CC(Cl)=C(Cl)C2)C3=NC=CN3C)OC	Z197419710
COC=1C=C(C=C(C1)C(NC(=O)NC=2C=CC=CC2F)C3=NC=CN3C)OC	Z197419722
CC=1C=CC(=NC1)N2C(=O)C=3C=CC=CC3N=C2SCC(N)=O	Z23857433
CCOC=1C=CC=2CCN(CC2C1)C(=O)C=3C=CC=C(C3)N4C=NN=N4	Z934450656
COC=1C=C(C=C2OCOC12)CNCC=3C=CC=CC3CN4CCN(C)CC4	Z636093506
CC1=CC(=NN1)C2CCCN(CCC=3C=CC=4OCCC4C3)C2	Z1269667861
CC1=NC(=NN1)C2CN(CCO2)C(=O)CCC=3C=CC=NC3	Z2241973692
CCC1=NNC(=N1)C2CN(CCO2)C(=O)CC=3C=CC=4CCCC4C3	Z1268772776
COC=1C=CC(=CC1)C(=O)N2CCN(CC2)C(=O)C=3C=CNN3	Z443229190
O=C(NC=1C=CN=CC1)N2CCC(CC2)C3=NC=4C=CC=CC4O3	Z813041296
CN(C)C(CNC1=NC=NC2=C1C=NN2C)C3CCCCC3	Z644811540
NC(=O)C=1C=C(N=C2C=CC=CC12)N3CCCC(O)C3	Z372968792
CN(CC1COC2=CC=CC=C2O1)C(=O)NC3=NN=CS3	Z409509512
CCC(C)N1C(=O)C=2C=CC=CC2N=C1SCC(N)=O	Z24346980
CC1=NOC(C)=C1C(C)CC2=NC(CNC(=O)C=3C=CC=CC3)=NO2	Z1509711597
CC=1C=C(NN1)C2CCCN(C2)C(=O)CCC3=CNC=N3	Z2015077294
CCC(CNCC=1C=CNN1)OC=2C=CC=C(F)C2	Z1374979336
CN(C)CC1CCN(CC1)C=2N=CN=C3NN=CC23	Z645897158
CC=1C=C(N=C(N)N1)N2CCN(CC2)C(=O)CC=3C=CC(Cl)=CC3	Z645824684
CC(C)C1=CSC(=N1)C2CCCN(C2)C(=O)C=3C=CC4=NNC(=O)N4C3	Z1511929731
CN(CCC=1C=CC=CN1)C(=O)NC2=NN=CS2	Z409512570
CC=1C=C2N=C(NCCCCNC=3C=CC=CN3)C4=CC=CC=C4N2N1	Z1033252756
O=C1CC(C=2C=CC=CC2)N(CC3=NN=NN3C=4C=CC=CC4)CCN1	Z802766068
CCC(=O)NC=1C=CC(=CC1)S(=O)(=O)NC2=CC(=NN2)C=3C=CN=CC3	Z1513929973
CC(SC=1N=C(NC=2C=CC=CC2)C=3C=CC=CC3N1)C(=O)NC(N)=O	Z24681896
O=C1NN=C(SC(C=2C=CC(F)=CC2)C=3C=CC(F)=CC3)N1CC4CCCO4	Z24700882
CC=1C=C(ON1)C(=O)N2CCN(CC2)C3=NC=4C=CC=CC4S3	Z646258550
CN(CC=1C=CC(F)=C(F)C1)C(=O)NC2=NN=CS2	Z409510032
CC=1C=C2N=CN(CC(O)CN3C=NC=4C=CC=CC43)C2=CC1C	Z641215274
CN1CCC(NC=2C=CC3=NN=NN3N2)C1C4=CC=C(Cl)C(F)=C4	Z1514136895
C1=CSC(=C1)C(NCC=2C=CN=C(C2)OC3CCC3)C4=NC=CN4	Z1956477077
CC=1NN=CC1CCCNC(=O)NC2CCC3=C(Cl)C=CC=C32	Z814256308
CC=1C=CC(=CC1)NC(=O)NC2CC3(CCN(C)CC3)OC=4C=CC=CC42	Z223208820
CCN(CC(=O)NC=1SC=2CCCCC2C1C(N)=O)CC3=NC=4C=CC=CC4C(=O)N3	Z46302092
CC(C)CC1=NC(CN2C=3C=CC=CC3C(CC2C)C(N)=O)=NO1	Z647167550
COC=1C=CC=C(Cl)C1CN2CCCC(C2)C=3C=CN=C(N)N3	Z2015595086
CC=1C=C(NN1)C(=O)NCCN2N=C3C=CC=CN3C2=O	Z816646802
CC=1C=CC(=CC1)N2C(=O)C=3C(=O)C=4C=CC=CC4OC3N=C2C=5C=CC(F)=CC5	Z1013696070
NC(=O)C=1C=CC(=CC1)CN(CC=2C=CC(=CC2)N3C=CC=N3)C4CC4	Z316406556
O=C(CCNC(=O)NC1=NN=CS1)NC=2C=CC(Br)=CC2	Z745578200
CC1=CC(=NO1)NC(=O)NCCN2CCN(CC2)S(C)(=O)=O	Z827020958
CC=1C=CC(=CC1)OCC(C)NC(=O)NC=2C=NNC2	Z900716150
CC1=NC=C(S1)C(=O)NC=2C=CC(=CC2)C3=NC(=NN3)C4CC4	Z1014254564
Cl.CN1C=C(C=N1)CNC(C2=NC=CN2C)C=3C=CC=C(F)C3	Z1037337560
CCC1=NNC(=N1)C2CN(CCO2)C(=O)CCN3C=CN=N3	Z1268773303
COC=1C(Cl)=CC(=CC1Cl)C(=O)NC=2C=CC(=CC2)C3=NC(=NN3)C4CC4	Z1014900566
CC1C2=CC=CN2CCN1CC=3C=CC(=CC3)OCC4=NC=CN4C	Z729206282
CS(=O)(=O)C=1C=CC(=CC1)C(=O)NC=2C=CC=CC2N3C=CN=C3	Z648904200
CCC(C(N)=O)N1CCC(CC1)C2=NC=3C=CC=CC3O2	Z1039132446
O=C(NC=1C=CC=CC1N2C=CN=C2)C=3C=NC=CN3	Z648904926
CC=1C=CC=C(C(=O)NC=2C=NC=CC2N3C=CN=C3)C1Cl	Z1515468162
COC=1C=C2N=C(CN(C)CCO)NC(=O)C2=CC1OC	Z137707700
C1=CN(N=C1)C=2C=CC=C(C2)CNC3=NC=CN3C=4C=CC=CC4	Z1979878633
O=C(CC=1C=CC(=CC1)OC(F)(F)F)NCCNC=2N=CC=CN2	Z648051976
CC(C1=CC=2C=CC=CC2O1)N(C)C(=O)CN3CCC(C3)C(N)=O	Z649160524
O=C(NCC=1C=CC=2OCOC2C1)C3=CSN=N3	Z740968848
CN(CCS(=O)(=O)CCC(N)=O)CC=1C=CC=C2C=CC=CC12	Z649548392
O=C(NCC=1C=CNN1)C2CCN(CC2)S(=O)(=O)C=3C=CC(Cl)=CC3	Z649809424
COC=1C=CC(C=C2C(=O)NC=3C=CC(=CC23)S(N)(=O)=O)=CC1	Z650090998
CN1C=CN=C1C(NCC=2C=CC=C(Cl)C2)C=3C=CC(F)=CC3	Z401802022
CC1=NN=C(S1)C(=O)NCC2=CC=C(N)N=C2	Z1918456231
COC=1C=CN=C(N1)NCCN2C(C)=NC=3C=CC=CC32	Z128061588
CC1=NN=C2C=CC(=NN12)N3CCN(C=4C=NN(C)C4)C(=O)C3	Z1348432242
O=C(CN1CCCCC1CN2C=NC=N2)NCC=3C=CC=CN3	Z1139485529
CCCC1=NNC(=N1)C2CN(CCO2)C(=O)C3=CNC(C)=N3	Z1269013342
COC=1C=C(C=C(C1)OC)CN2CCC(C2)NC(=O)C=3C=CC=4NC(=O)NC4N3	Z2027649376
O=C(NC1=NN=CS1)C2CCN(CC3=NC(COC=4C=CC(F)=CC4)=NO3)CC2	Z650762218
NC(=O)C=1C=CC(=CC1)CN(CC2=CC=CO2)CC3=CC=CS3	Z195774486
CCC=1C=C(NCC(C)N2CC(C)OC(C)C2)N3N=CN=C3N1	Z644438194
N#CC=1C=CC=C(C1)CN(CC2=CC=CO2)CC3=CC(=O)NC(=O)N3	Z649985456
CC(CC(N)=O)C(=O)NCC#CC=1C=CC=C(C1)C(F)(F)F	Z2027442205
COC=1C=CN=C(C1)CC(=O)N2CCCC(C2)C3=NN=C4C=CC=CN34	Z2027604125
Cl.CC1=NNC=2N=CC(=CC12)CN3CCN(CC3)C(C)C	Z649926990
CC(C)C(=O)NCC1CCCN(C1)C(=O)NCCNC=2N=CC=CN2	Z1016534564
Cl.CC1=NNC=2N=CC(=CC12)CNC(CN3CCCC3=O)C=4C=CC=CC4	Z926915730
CC1=NNC=2N=CC(=CC12)CNC(C)C=3C=CC=4OCCCOC4C3	Z649943484
FC(F)(F)C=1C=NC(=C(Cl)C1)N2CCCC2CN3C=NC=N3	Z1139214004
Cl.CC1=NNC=2N=CC(=CC12)CNCC=3C=CC=4OCOC4C3	Z905151462
FC(F)(F)C=1C=NC(=C(Cl)C1)N2CCCCC2CN3C=NC=N3	Z1139214723
O=C(NC=1C=C(C=CC1N2CCCC2)S(=O)(=O)N3CCOCC3)C4=CC(=O)C=5C=CC=CC5O4	Z26531361
CN(C[C@@H]1C[C@H](F)CN1CC=2C=NC=NC2)C(=O)C3=CC=CC=C3F	Z1762087370
N#CC=1C=CC=NC1NCCNC(=O)C2CC(=O)N(C2)C=3C=CC=CC3	Z650707696
COC=1C=CC(=CC1)C(NCC2=CNN=C2C)C3=NC=CN3C	Z751915780
CN(C)S(=O)(=O)C=1C=CC=C(C1)C(=O)NC=2C=CC=3NC(=O)NC3C2	Z26794392
O=C(NCC1=NC(=NO1)C=2C=CC=CN2)C=3C=CC=C(C3)N4C=CN=N4	Z1517605656
CN1C(=O)C2=C(N=CN2CC(=O)NCCCCOC=3C=CC=CC3)N(C)C1=O	Z160731890
CC1CCN(CC=2C=CC(=CC2)CNC(=O)CN3C=NC4=C3C(=O)N(C)C(=O)N4C)CC1	Z318175444
CC1=NC(C)=C(S1)C(=O)N2CCC(CC2)C3=NC=4C=CC=CC4O3	Z26972721
CC=1C=CC(=CC1)N2CC(CC2=O)C(=O)N3CCCC(C3)C=4C=CN=C(N)N4	Z1937347160
O=C(CCC(=O)C=1C=CC=2OCCCOC2C1)NC3=NN=CS3	Z257922856
CC(NC(=O)C=1C=CC(O)=NC1)C=2C=CC(=CC2)N3C=CN=C3	Z27307175
NC(=O)C=1C=C(N=C2C=CC(Br)=CC12)C=3C=CN=CC3	Z809768680
CC(NC(=O)C1=CC=CO1)C(=O)NC2=NC=3CCN(CC=4C=CC=CC4)CC3S2	Z27332093
COC=1C=C(C=C(C1)C(=O)N2CCC(CC2)C(=O)NC3=NN=C(N3)C=4C=CC=CN4)OC	Z653349212
O=C(NC=1C=CC=C(C1)N2C=NN=N2)C=3C=CC=C(C3)NC=4N=CC=CN4	Z340022302
CCC(C)NC(=O)C=1C=CC(=CC1)CNC(=O)C(C)N2C=NC3=CC=CC=C32	Z654092032
CC=1C=CC=C(C1)N(CCC(N)=O)CC=2C=CC(C#N)=CC2	Z1021089098
CC1=NC(=CN1)C(=O)N2CCCC2CN3C=NC=4C=CC=CC43	Z1518718888
CC=1C=CC=C(C1)C2=NOC(CN3N=C(C=CC3=O)C(N)=O)=N2	Z1020864028
CN1CCN(CCN2C=C(C#N)C(=O)NC2=O)C(C1)C=3C=CC=CC3	Z666562734
NC(=O)NCC=1C=CC(=CC1)C(=O)NC=2C=CC=C(C2)C(F)(F)F	Z28169500
CN1C(=O)OC=2C=CC(=CC21)NC(=O)C=3C=CC=C(C3)N4N=CC=C4C=5C=CC=CC5	Z1022405236
O=C(COC=1C=CC=CC1O)NC2=NC=CS2	Z28173934
CN(C)CC(NC(=O)NCCC=1C=NC=CN1)C=2C=CC(Cl)=CC2	Z2020548947
CC=1C=C(NC(=O)CCC=2C(C)=NC3=NC=NN3C2C)NN1	Z666226312
O=C(CCCC1=NC=2C=CC=CC2C(=O)N1)NC=3C=CNN3	Z910731834
CN(C)CCNC=1N=CN=C2SC(=CC12)C=3C=CC=CC3	Z31223516
ClC=1C=CC(=CC1)C2C=C(NC3=NN=NN32)C=4C=CN=CC4	Z53204990
CCC1=NOC=2N=CC(=CC12)C(=O)N3CCCC(C3)C4=CC=NN4	Z1023118948
COC=1C=C(C=C(C1)C2(F)CCN(CC2)C(=O)CC=3C=CC=4NN=CC4C3)OC	Z2020049202
COCCN1CCC(CNC(=O)C2=CC=3C=CC(=CC3N2)OC)CC1	Z1050085802
NC=1N=CC=NC1C(=O)NC[C@@H]2C[C@H](F)CN2CC=3C=NC=NC3	Z1759357045
NC=1N=CN=C(C1Cl)N2CCCC(CNC(=O)C=3C=CC=CC3)C2	Z1874186357
CC1=NC(=NN1C=2C=CC(F)=CC2)C(=O)N(C)C(C)C3=CC=CS3	Z167443356
CC1=NN(C)C(C)=C1C=2C=C(NN2)C(=O)N3CCCC(C3)N4C=CC=N4	Z1023981876
NC(=O)CN(CC=1C=CSC1)CC=2C=CC=3OCCOC3C2	Z707124964
O=C1CCCC=2NC3=NC=NN3C(C=4C=CC=C(Cl)C4Cl)C12	Z234891986
COC=1C=CC=C(C1)C2C=3C(=O)CCCC3NC4=NC=NN42	Z234892048
NC=1N=CN=C(C1Cl)N2CCC(CCCN3CCOCC3)CC2	Z1874238626
NC(=O)C=1C=CC(=CC1)NC(=O)CCN2C3=CC=CC=C3SC=4C=CC=CC42	Z30242390
O=C1C=C(CN(CC=2C=CC=C(C2)C=3C=CC=NC3)C4CC4)N=C5C=CC(Cl)=CN15	Z1456233050
N#CC=1C=CC=C(C1)OCC=2C=COC2C(=O)NC3=NN=CN3	Z1025506404
CCN1N=NC=C1C(=O)NC(C)C=2C=CC(=CC2)OC(C)C	Z2218131771
O=C(CN1CSCC1=O)NC2=CC=CC(=C2)C3=NC(=NN3)C4CC4	Z1030001780
NC(=O)NCC=1C=CC(=CC1)C(=O)NC2=CNN=C2C=3C=CC=CC3F	Z1937533699
CN1CC=2C=CC=CC2C(C1)NC(=O)CCC3=NN=CN3	Z1522900791
CC(NC(=O)C=1C=NC=C(O)C1)C=2C=CC(=CC2)C=3C=NC=NC3	Z1548235516
COC=1C=CC(C(=O)NC2=C3CCCC3=NN2C=4C=CC=CC4)=C(C1)OC	Z108558772
CC(OC=1C=CC(F)=CC1Br)C(=O)NC2=NN=CN2	Z408683746
NC(=O)C1=NOC(=N1)C2CCCN2CC=3C=NN4C=CC=CC34	Z1757876820
O=C(NC1CCC(C1)C2=CC=CC(F)=C2)C=3C=NNC3	Z1954536704
CCC1=CC(=O)NC(=N1)C=2C=CC=C(C2)NC(=O)C(N)C(C)CC	Z2448501890
O=C(C=1C=CC=CC1)N2CCCC2C(=O)N3CCC(CC3)N4CCCCC4=O	Z1433378068
O=C(NCC1=CNN=N1)C=2C=CC=C(C2)OC=3C=CC=CC3	Z1331707796
CCNC1=NC=C(S1)C(=O)NC2CCCC=3C=CC=CC32	Z1331784205
O=C(NC=1C=CC=CC1OC=2C=C(F)C=C(F)C2)C3CCNC3	Z2237509487
Cl.C1=NNC=2C=C(C=CC12)CN(CC3CCCN3)C4CC4	Z1762079555
CN1C(=O)C2=C(N=CN2CC3CN(CC=4C=CC=CC4)CCCO3)N(C)C1=O	Z1913711871
CS(=O)(=O)C=1C=CC(=CC1Cl)CNC(=O)C=2N=CC=NC2N	Z1866882759
CC1=CC=C(CNC(C=2C=NN(C)C2)C=3C=CC(F)=CC3)O1	Z1730192015
CN1C=C(C=N1)CN(CC2=CN=CN2C)CC=3C=CC(Cl)=CC3	Z1967154602
COC=1C=C(Cl)C=CC1NC(=O)C=2C=CC=C(C2)NC=3C=NC=CN3	Z1730213571
Cl.COC=1C=CC=C(C1)CC(NC(=O)C2CCNC2)C=3C=CC=CC3	Z1459358626
CC1=C(N=NN1C2CCNCC2)C(=O)NCC3=CN4C(C)=CC=CC4=N3	Z2412109901
CS(=O)(=O)C=1C=CC(=CC1)NCC=2C=CC=CC2N3C=CN=C3	Z1798418551
CC1=C(NC=2CC(C)(C)CC(=O)C12)C(=O)NC3CC(C)N(C3)C4CC4	Z1376154672
CC(C(=O)NCC1=CNN=N1)N2CCC(CC=3C=CC=CC3)CC2	Z1334297318
N#CC1=CNC(=C1)C(=O)NC2CC(=O)N(CCOC=3C=CC=CC3)C2	Z1333603804
COC=1C=CC(=CN1)CN2CCCC(C2)N3C=NC(=N3)C(N)=O	Z1755272897
Cl.CC1=CC(CC(=O)N(CC=2SC=NC2C)CC3CCNC3)=NN1	Z1762365307
CCC=1C=C(NN1)C(=O)N2CCC(CN(C)CC3=CC=CN=C3)C2	Z1759859744
O=C(NCC1CCC2=NC(=CN2C1)C(F)(F)F)C=3C=CON3	Z1756465337
CCNC1=NC=C(S1)C(=O)NCC2CCCOC2C=3C=CC=CC3	Z1464032932
CC1=CC(=NN1)N2CCN(CC(=O)N(CC=3C=CC=CC3)C4CC4)CC2	Z1779803349
O=C(NC1=NN=CS1)C2CCN(CC2)C=3N=CC(F)=CN3	Z1481116523
CC(C(N)=O)N1CCN(CC1)C=2N=C(N=C3CCCC23)C=4C=CN=CC4	Z1359776563
CC1CN(CC(C)O1)C=2C=CC(=CN2)CNC=3N=CN=C(N)C3Cl	Z1874003681
O=C(NC1=NC=CS1)C2CCCN2C(=O)C3=CC=NN3C4CCCC4	Z1437385843
CC1=NNC(C(=O)N(C)CC=2C=C(F)C=C(F)C2)=C1O	Z1875507656
NC1=NOC(CCNC(=O)C2SCCC=3C=CC=CC32)=N1	Z1333938890
CC=1C=C(Br)C=CC1CN(C)C(=O)C=2C=NNC2	Z1875472443
COC=1C=C(C=CC1C)C(=O)N2CCC(CC2)C3=NN=CN3	Z1361022121
CN1C=C(C=N1)C(NCCN2C=CN=C2)C=3C=CC(F)=CC3	Z1732241009
CC=1C=CC(=CC1)C(=O)N2CCC(CC2)C3=NN=CN3	Z1361014665
CN1C(=NC=2C=CC=CC21)C(NCCN3C=CN=C3)C=4C=CC=CC4	Z1732267985
COC=1C=CN=C(C1)CN(C)C[C@@H]2C[C@H](F)CN2CC=3N=CC=CN3	Z1760851011
CN(CC1=CC(=O)NC(N)=N1)C2CCN(C2)C(=O)C=3C=CC=C4C=CNC34	Z1760978310
CO[C@@H](C(=O)N1CCC(C1)N(C)CC2=CC(=O)NC(N)=N2)C=3C=CC=CC3	Z1760978627
Cl.Cl.CC1=NC2=CC(=O)NN2C(C)=C1CNC(=O)C3(C)CCCNC3	Z2866007389
O=C(CN1C=NC=N1)N2CC(C2)C3=NC=4C=CC=CC4N3	Z1440344945
CC(C)C=1C=CC(=CC1)C(N)CNC(=O)C=2C=CC=CC2N	Z2362363143
CN1CCN(CC1)C=2N=CC(=CN2)CN3CCCN(CC=4C=CC=CC4)CC3	Z1473273587
O=C(C=1C=CC=C(C1)C2=NC=NN2)N3CCC4OCC(=O)NC4C3	Z1973215200
CC1=CON=C1NC(=O)C2CC3CCCCC3N2C(=O)C=4C=CC=CC4	Z1474658949
CC1=NC=2C(=CC=NC2N1)C(=O)NC=3C=CC=C(C3)C=4C=NNC4	Z1974189000
O=C(NC=1C=CN=CN1)N2CCN(CC2)C3=CC(=NN3)C4CC4	Z1889557778
CC1=NN=C(CNC(C=2C=CC=C(Cl)C2)C=3C=CC=CN3)O1	Z1492664933
O=C(C=1C=C(C2=NC=3C=CC=CC3C(=O)N2C1)N4CCNCC4)C=5C=CC=CC5O	Z235467142
CC1=NC=2CC(CCC2N1)C(=O)NC=3C=CC(=NC3)OC4CCCC4	Z1734462279
CCN1C=C(C=N1)C2CN(CC=3C=CC=4C=NNC4C3)CCO2	Z1844377834
CC(=O)C1=CC(=CN(C1=O)C=2C=CC(C)=CC2C)C(=O)C3=CC(C)=CC=C3O	Z235464684
OC=1C=CC(C=NN2C(=CSC2=NC=3C=CC=NC3)C4=CC=CO4)=C(O)C1	Z56936033
C=1C=CC(=CC1)C2CN(CCS2)C=3C=CC=4N=CC=NC4N3	Z1498204076
NC(=O)C=1C=C(C=CC1O)C2=CSC(=NC3CC3)N2N=CC=4C=CC=CN4	Z48479347
CC1CN(CC(C)O1)C(=O)C=2C=CC(=CC2)NCC=3C=CNN3	Z1898235780
CC1=CC(CC(=O)NCC2CCN(CC2)S(=O)(=O)C=3C=CC=CC3)=NN1	Z1390023108
CC1=NN=C(C=2C=CC=C(C2)NC(=O)CNC(=O)C3=CC=CC(Cl)=C3)N1C	Z1478707187
O=C(NC1CC2CCC1C2)C3=CN=C4NC=CC4=C3	Z2269554061
CN1C2CCC1CN(CC2)C=3N=CC=C(N3)C=4C=NC=CN4	Z2271956175
CN1N=CC=C1[C@@H]2OCC[C@H]2C(=O)NC3=NC=4C=CC=CC4N3	Z1755568048
COC=1C=C2N=C(N=C(N)C2=CC1OC)N3CCCC(C)(F)C3	Z2272943754
O=C(O)C(NC(=O)CC1=CSC(=N1)C=2C=COC2)C=3C=CC=CC3	Z1444365656
CC=1OC(=NC1CC(=O)N2CCCC(C2)C3=NN=CN3)C=4C=CC=CC4	Z1342149924
FC=1C=CC(=C(F)C1)C2CN(CC3=CNN=N3)CCO2	Z2273947365
CC(C)C=1C=C(N2CC(=O)NC(C)C2)N3N=CN=C3N1	Z2273970532
CC1CN(CCN(C1)C2CC2)C(=O)C3=CNC(=O)C=4C=CC=CC34	Z2282473297
CC=1C=CC=2NC(=CC2C1C)C(=O)N3CC(C)(C)C3C4=NC=CN4C	Z2283206900
CN(CC=1N=CC=C(N)N1)C2CCN(C2)C(=O)NC=3C=CC=4CCCC4N3	Z2296000810
CCN1N=CC(CNC(C=2C=CN(C)N2)C=3C=CC(F)=CC3)=N1	Z2312488795
CCN1C=CN=C1C(=O)NC2CCCC=3N=C(SC32)C=4C=CC(=CC4)OC	Z2196429878
CCN1N=CC(CNC(C(N)=O)C=2C=CC=C(Br)C2)=N1	Z2312799192
ClC=1C=CC(CSC2=CN=NN2)=C3N=CC=CC13	Z1346685551
CN(CC=1C=CNN1)S(=O)(=O)C=2C=CC(=CC2)C(=O)NC3=CC=CC=N3	Z2327225241
O=C(COC1CCCC1)N2CCCC(C2)C3=NC(=O)NN3	Z2332187718
O=C(COC1=CC=C(Cl)C(F)=C1)N2CCCC(C2)C3=NC(=O)NN3	Z2332191864
CC(C)(C)OC(=O)NCC1=CN(N=N1)C2CCCN(C2)C=3N=CN=C4NC=CC34	Z2347783547
COC=1C=CC(Cl)=CC1NC(=O)NCCC2=NN=C(N)O2	Z2352129806
O=C(C1=CNN=N1)N2CCCC2CC=3C=C(F)C=CC3F	Z2358156375
CCC=1C=C(N=C(N1)C=2C=CN=CC2)NCC(C)CN	Z2368466680
CCC(C)(C)OCC=1C=CC=CC1NC(=O)NC=2C=CNN2	Z1856555472
CN1N=CN=C1NC(=O)NCC2CC3C=CC2CC3	Z2371378880
NC1CCOC(C1)C2CCN(CC2)C(=O)CC3=CSC4=CC=CC=C34	Z2378747838
COC=1C=CC(=CC1)C=2C=C(NN2)C(=O)N3CCC(CC3)C4CC(N)CCO4	Z2378748722
CC=1C=CC=C(C1)C=2C=CC=C(C2)CNC(=O)C(C)(C)N	Z2301745443
CCOCC1CCN(C1)C(=O)C=2C=NC=3NC=CC3C2	Z2379493767
CN1C=NC=C1[C@H]2[C@H](CNC=3N=CN=C4C3C=NN4C)OCCN2C	Z2381496656
CCN1C=CN=C1[C@@H]2OCC[C@H]2CNC3=CC(C)=NC4=NC=NN34	Z2381787723
CC(=O)NC1(CCN(C1)C=2C=CN=C3C=CN=CC23)C4=NC(C)=NO4	Z2382644799
C=C(C)CN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC3)C(=O)CC	Z1347815231
CC1=NNC(C)=C1NC(=O)CN2CCCC2C=3C=CC(=NN3)N(C)C	Z2383365858
CO[C@@H]1CN(C[C@H]1C2=CNN=N2)C=3N=CC(Br)=CC3C	Z2383439350
O=C(C=1C=CC=2C=CN=CC2N1)N3CCC(C3)N4CCNCC4	Z2439248338
O[C@@H]1CC(C[C@@H]1CNC=2N=CN=CC2Br)C3=NN=CN3	Z2384756841
CC1=NN(C)C=C1C(=O)NCC=2C=C(C=CN2)OC3CCNC3	Z2385174293
CO[C@@H]1CN(CC(=O)NCC2CCCCC2)C[C@H]1C3=CNN=N3	Z2386047038
CO[C@@H]1CN(CC2=CN3C=CC=CC3=C2C#N)C[C@H]1C4=CNN=N4	Z2386053117
CCCCCCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC3)C(=O)CC	Z1347815307
CC1=C(C=NN1C)[C@H]2CN(CC=3C=CC(F)=C(C#N)C3)C[C@@H]2C(N)=O	Z2387152410
CC1=NNC(C)=C1NC(=O)CN2C[C@H]([C@H](C2)N3C=CN=N3)N(C)C	Z2387165725
CO[C@H]1C[C@H]2CC(C[C@H]2C1)NC=3C=CC(=CC3)C4=NC(C)=NN4	Z2387580782
COC=1C=CC(=CC1)CCN2C[C@@H](N)[C@H](C2)N3C=CN=N3	Z2448420244
O=C(O)C(F)(F)F.O=S(=O)(NCC=1C=C(C=CN1)OC2CCNC2)C=3C=CC=CC3F	Z7155658848
CC1=NNC(C)=C1NC(=O)CN2CCC(C2)N(C)CC=3C=CC=CC3	Z1348577734
CO[C@@H]1CN(C[C@H]1C2=CNN=N2)C(=O)C3=CC(=NN3)C(F)(F)F	Z2392861422
CO[C@@H]1C[C@@H](C2=NC(C)=C(C)N2)N(C1)C(=O)CC=3C=CC=4C=NNC4C3	Z2394348367
CC=1N=CC=C(N1)NCC=2C=C(C=CN2)OC3CCNC3	Z2396480349
CC1=NNC(C)=C1NC(=O)CN2CCC3(C2)C(=O)NC=4C=CC=CC43	Z1745255257
CC1=NN=C(N1)C2C[C@@H](O)[C@@H](CNC(=O)CC3=CC(F)=CC=C3F)C2	Z2396674144
COC=1C=CC=2C(=NNC2C1)NC(=O)CN3CCCCC(OC)C3=O	Z2403640174
CC1=CC=C(O1)C2=NC=C(CN3CCCC(C3)N4C=CN=N4)S2	Z2411845340
NC1CCCC2CN(CC3=NC4=C(C=NN4C=5C=CC=CC5)C(=O)N3)CC12	Z2447554097
CC=1C=CC(F)=C(C1)C(=O)NC(C)C=2C=CC(=CC2)N3CCNC3=O	Z2457493585
CCC1=NC(CNC(=O)C2CCC3=CN=CN3C2)=NN1	Z2459624829
O=S(=O)(C=1C=CC=C(C1)C(F)(F)F)N2CCN(CC=3N=CNN3)CC2	Z2481246003
CCN1N=C(C)C(CC(=O)N[C@H]2CCC=3N=C(N)SC3C2)=C1C	Z2482098908
O=C(O)C(F)(F)F.NCC12CCC(CC1)CN2C(=O)C3=CC(CC=4C=CC=CC4)=NN3	Z8915160077
CC1=NN(C=C1C(=O)NC=2C=CC=C(C2)C=3C=NNN3)C(C)C	Z2641418683
CNC(=O)C=1C=C(C=CN1)OC=2C=CC=C(C2)N3C(=O)NC(C)(CCF)C3=O	Z2568601164
CC=1C=CC(=CC1C(=O)N2CCOCC2)NC(=O)C=3C=NC=4NN=NC4C3	Z1907554194
CCC=1N=NC(=NC1CC)N2CCOC(C2)C3=NC(C)=NN3	Z1863846866
CC=1C=C(NN1)C2CCN(CC2)C3=NC=4C=CC=CC4N5C=NC=C35	Z2582964838
O=C(NC1CC21CCNCC2)C=3N=C4N=CC=CN4N3	Z2595894518
CC(C1=NC=2C=C(Cl)C=CC2N1)N(C)CC=3C=NSN3	Z2601192254
NCCN1C=C(N=N1)C(=O)N2CCC(CC=3C=C(Cl)C=CC3Cl)CC2	Z2605922550
NCCN1C=C(N=N1)C(=O)N2CCCC2C3=NC(=NN3)C=4C=CC=CC4	Z2605991718
COCC(=O)N1CCCC(C1)C=2C=C(NN2)N3CCNCC3	Z2607453349
O=C(CCCCC1=CNN=N1)N2CC(O)C3(CC3)C2	Z1748043522
O=C(C=1C=NNC1)N2CCOC(C2)C=3C=CC(F)=CC3F	Z1748758895
COC=1C=C(C=CC1C)CC2=NOC(=N2)C3CCCC=4NN=NC43	Z2608008529
CSC=1C=CC(C2=NOC(=N2)C3CCCC=4NN=NC43)=C(Cl)C1	Z2608146551
COC=1C=CC=C(C1)NC=2C=CC=CC2C(=O)N3CCC(CN)CC3	Z2301720635
